CrashID,State,Date,Month,Year,Dayweek,Time,Crash_Type,Number_of_Fatalities,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit
4201704050017,SA,05-APR-2017,4,2017,Wednesday,3:00:00,Single vehicle,1,No,No,No,100
4201704050018,SA,05-APR-2017,4,2017,Wednesday,15:00:00, Multiple vehicle,1,No,No,No,50
2201704060060,VIC,06-APR-2017,4,2017,Thursday,2:20:00,Single vehicle,1,No,No,Yes,80
2201704070061,VIC,07-APR-2017,4,2017,Friday,13:45:00, Multiple vehicle,1,No,No,Yes,50
2201704070062,VIC,07-APR-2017,4,2017,Friday,18:15:00, Multiple vehicle,1,No,No,No,70
2201704070063,VIC,07-APR-2017,4,2017,Friday,17:38:00,Pedestrian,1,No,Yes,No,60
2201704070064,VIC,07-APR-2017,4,2017,Friday,14:00:00, Multiple vehicle,1,No,No,No,100
3201704070056,QLD,07-APR-2017,4,2017,Friday,2:00:00,Single vehicle,1,No,No,No,50
3201704070057,QLD,07-APR-2017,4,2017,Friday,11:00:00, Multiple vehicle,1,No,No,No,100
5201704070042,WA,07-APR-2017,4,2017,Friday,2:50:00,Single vehicle,1,No,No,No,80
1201704080077,NSW,08-APR-2017,4,2017,Saturday,15:40:00, Multiple vehicle,1,No,No,No,100
3201704080058,QLD,08-APR-2017,4,2017,Saturday,23:00:00,Single vehicle,1,No,No,No,100
5201704080043,WA,08-APR-2017,4,2017,Saturday,18:20:00, Multiple vehicle,2,No,No,No,110
5201704080044,WA,08-APR-2017,4,2017,Saturday,12:00:00,Single vehicle,1,No,No,No,80
2201704090065,VIC,09-APR-2017,4,2017,Sunday,14:30:00,Single vehicle,2,No,No,No,80
3201704090059,QLD,09-APR-2017,4,2017,Sunday,11:00:00, Multiple vehicle,1,No,No,No,60
6201704090006,TAS,09-APR-2017,4,2017,Sunday,22:48:00,Single vehicle,1,No,No,No,50
2201704100066,VIC,10-APR-2017,4,2017,Monday,17:00:00,Single vehicle,1,Yes,No,No,100
5201704100045,WA,10-APR-2017,4,2017,Monday,18:50:00,Single vehicle,1,No,No,No,50
2201704110067,VIC,11-APR-2017,4,2017,Tuesday,7:30:00,Single vehicle,1,No,No,No,100
5201704110046,WA,11-APR-2017,4,2017,Tuesday,6:16:00, Multiple vehicle,1,No,Yes,No,100
1201704120078,NSW,12-APR-2017,4,2017,Wednesday,7:15:00, Multiple vehicle,1,No,No,No,100
2201704120068,VIC,12-APR-2017,4,2017,Wednesday,17:15:00,Single vehicle,1,No,No,No,100
2201704120069,VIC,12-APR-2017,4,2017,Wednesday,16:30:00, Multiple vehicle,2,No,No,No,100
1201704130079,NSW,13-APR-2017,4,2017,Thursday,21:30:00,Single vehicle,1,No,No,No,100
1201704130080,NSW,13-APR-2017,4,2017,Thursday,6:03:00, Multiple vehicle,1,No,No,No,100
2201704130070,VIC,13-APR-2017,4,2017,Thursday,2:44:00,Single vehicle,1,No,No,No,80
7201704130008,NT,13-APR-2017,4,2017,Thursday,19:35:00,Pedestrian,1,No,No,No,80
2201704140071,VIC,14-APR-2017,4,2017,Friday,8:50:00, Multiple vehicle,1,No,No,No,100
5201704140047,WA,14-APR-2017,4,2017,Friday,0:04:00,Single vehicle,1,No,No,No,50
1201704150081,NSW,15-APR-2017,4,2017,Saturday,14:50:00,Single vehicle,1,No,No,No,110
1201704150082,NSW,15-APR-2017,4,2017,Saturday,18:35:00,Pedestrian,1,No,No,No,50
2201704150072,VIC,15-APR-2017,4,2017,Saturday,16:45:00, Multiple vehicle,1,No,No,No,100
1201704170083,NSW,17-APR-2017,4,2017,Monday,19:30:00,Single vehicle,1,No,No,No,80
3201704170060,QLD,17-APR-2017,4,2017,Monday,15:00:00, Multiple vehicle,2,No,No,No,100
1201704180084,NSW,18-APR-2017,4,2017,Tuesday,10:15:00,Single vehicle,1,No,No,No,110
2201704180073,VIC,18-APR-2017,4,2017,Tuesday,16:19:00, Multiple vehicle,1,No,No,No,100
2201704180074,VIC,18-APR-2017,4,2017,Tuesday,17:30:00,Pedestrian,1,No,No,No,60
2201704180075,VIC,18-APR-2017,4,2017,Tuesday,11:00:00,Single vehicle,1,No,No,No,40
3201704180061,QLD,18-APR-2017,4,2017,Tuesday,5:00:00, Multiple vehicle,1,No,No,No,60
4201704180019,SA,18-APR-2017,4,2017,Tuesday,16:00:00, Multiple vehicle,1,No,No,Yes,80
5201704180048,WA,18-APR-2017,4,2017,Tuesday,14:50:00, Multiple vehicle,1,No,No,No,60
1201704190085,NSW,19-APR-2017,4,2017,Wednesday,12:50:00,Single vehicle,1,No,No,No,100
1201704190086,NSW,19-APR-2017,4,2017,Wednesday,17:10:00,Single vehicle,1,No,No,No,100
1201704190087,NSW,19-APR-2017,4,2017,Wednesday,11:18:00,Pedestrian,1,Yes,No,No,50
2201704190076,VIC,19-APR-2017,4,2017,Wednesday,14:45:00, Multiple vehicle,1,No,No,No,100
3201704190062,QLD,19-APR-2017,4,2017,Wednesday,13:00:00, Multiple vehicle,1,No,No,No,100
4201704190020,SA,19-APR-2017,4,2017,Wednesday,18:40:00, Multiple vehicle,1,No,No,No,110
5201704190049,WA,19-APR-2017,4,2017,Wednesday,21:00:00,Single vehicle,1,No,No,No,110
1201704200088,NSW,20-APR-2017,4,2017,Thursday,8:06:00,Single vehicle,1,No,No,No,60
5201704200050,WA,20-APR-2017,4,2017,Thursday,14:00:00,Single vehicle,1,No,No,No,60
2201704210077,VIC,21-APR-2017,4,2017,Friday,12:10:00,Pedestrian,1,No,No,No,60
2201704210078,VIC,21-APR-2017,4,2017,Friday,13:45:00, Multiple vehicle,1,No,Yes,No,100
2201704210079,VIC,21-APR-2017,4,2017,Friday,19:30:00,Single vehicle,1,No,No,No,100
2201704210080,VIC,21-APR-2017,4,2017,Friday,21:05:00,Pedestrian,1,No,No,No, 
5201704210051,WA,21-APR-2017,4,2017,Friday,17:29:00, Multiple vehicle,1,No,No,No,80
2201704230081,VIC,23-APR-2017,4,2017,Sunday,16:20:00, Multiple vehicle,1,No,No,No,100
3201704240063,QLD,24-APR-2017,4,2017,Monday,12:00:00,Single vehicle,1,No,No,No,100
4201704240021,SA,24-APR-2017,4,2017,Monday,13:35:00, Multiple vehicle,1,No,No,No,60
5201704240052,WA,24-APR-2017,4,2017,Monday,10:25:00,Single vehicle,1,No,No,No,90
1201704250089,NSW,25-APR-2017,4,2017,Tuesday,19:00:00,Single vehicle,1,No,No,No,100
1201704250090,NSW,25-APR-2017,4,2017,Tuesday,21:50:00,Single vehicle,1,No,No,No,50
2201704250082,VIC,25-APR-2017,4,2017,Tuesday,18:34:00, Multiple vehicle,1,No,No,No,60
4201704250022,SA,25-APR-2017,4,2017,Tuesday,15:25:00,Single vehicle,1,No,No,No,50
1201704260091,NSW,26-APR-2017,4,2017,Wednesday,15:38:00,Pedestrian,1,No,Yes,No,40
1201704260092,NSW,26-APR-2017,4,2017,Wednesday,12:10:00,Single vehicle,1,No,No,No,100
1201704260093,NSW,26-APR-2017,4,2017,Wednesday,7:30:00, Multiple vehicle,1,No,Yes,No,60
4201704260023,SA,26-APR-2017,4,2017,Wednesday,6:04:00, Multiple vehicle,2,No,No,No,110
1201704270094,NSW,27-APR-2017,4,2017,Thursday,15:50:00, Multiple vehicle,1,No,No,No,100
5201704280053,WA,28-APR-2017,4,2017,Friday,14:03:00, Multiple vehicle,1,No,No,No,60
1201704290095,NSW,29-APR-2017,4,2017,Saturday,18:15:00, Multiple vehicle,1,No,No,No,60
3201704290064,QLD,29-APR-2017,4,2017,Saturday,23:00:00,Single vehicle,1,No,No,No,80
5201704290054,WA,29-APR-2017,4,2017,Saturday,20:19:00,Single vehicle,2,No,No,No,70
1201704300096,NSW,30-APR-2017,4,2017,Sunday,11:00:00,Single vehicle,1,No,No,No,100
1201704300097,NSW,30-APR-2017,4,2017,Sunday,13:50:00, Multiple vehicle,1,No,No,Yes,80
2201704300083,VIC,30-APR-2017,4,2017,Sunday,9:56:00, Multiple vehicle,1,No,No,No,70
3201704300065,QLD,30-APR-2017,4,2017,Sunday,11:00:00, Multiple vehicle,1,No,No,No,60
7201704300009,NT,30-APR-2017,4,2017,Sunday,8:20:00,Single vehicle,1,No,No,No,110
2201705010084,VIC,01-MAY-2017,5,2017,Monday,13:57:00,Single vehicle,1,No,No,No,60
1201705020098,NSW,02-MAY-2017,5,2017,Tuesday,10:15:00, Multiple vehicle,1,No,No,Yes,110
2201705020085,VIC,02-MAY-2017,5,2017,Tuesday,9:50:00,Single vehicle,1,No,No,No,100
3201705020066,QLD,02-MAY-2017,5,2017,Tuesday,9:00:00, Multiple vehicle,1,No,No,No,50
3201705020067,QLD,02-MAY-2017,5,2017,Tuesday,11:00:00, Multiple vehicle,1,No,No,No,80
6201705020007,TAS,02-MAY-2017,5,2017,Tuesday,9:30:00, Multiple vehicle,1,No,No,No,80
3201705030068,QLD,03-MAY-2017,5,2017,Wednesday,16:00:00, Multiple vehicle,1,No,No,No,50
1201705040099,NSW,04-MAY-2017,5,2017,Thursday,10:05:00, Multiple vehicle,1,No,Yes,Yes,80
1201705040100,NSW,04-MAY-2017,5,2017,Thursday,14:50:00,Single vehicle,1,No,No,No,90
2201705040086,VIC,04-MAY-2017,5,2017,Thursday,7:00:00, Multiple vehicle,1,No,No,No,60
3201705040069,QLD,04-MAY-2017,5,2017,Thursday,6:00:00,Single vehicle,1,No,Yes,No,100
4201705040024,SA,04-MAY-2017,5,2017,Thursday,13:15:00,Single vehicle,1,No,No,No,80
1201705050101,NSW,05-MAY-2017,5,2017,Friday,8:25:00,Single vehicle,1,Yes,No,No,50
2201705050087,VIC,05-MAY-2017,5,2017,Friday,13:20:00, Multiple vehicle,1,No,No,No,50
1201705060102,NSW,06-MAY-2017,5,2017,Saturday,3:30:00, Multiple vehicle,2,No,No,Yes,110
1201705060103,NSW,06-MAY-2017,5,2017,Saturday,18:30:00, Multiple vehicle,1,No,No,No,50
1201705060104,NSW,06-MAY-2017,5,2017,Saturday,12:15:00, Multiple vehicle,1,No,No,No,60
3201705060070,QLD,06-MAY-2017,5,2017,Saturday,22:00:00,Single vehicle,1,No,No,No,80
2201705080088,VIC,08-MAY-2017,5,2017,Monday,10:33:00, Multiple vehicle,1,No,No,No,60
2201705080089,VIC,08-MAY-2017,5,2017,Monday,14:09:00,Single vehicle,1,No,No,No,100
3201705090071,QLD,09-MAY-2017,5,2017,Tuesday,16:00:00,Single vehicle,1,No,No,No,100
2201705100090,VIC,10-MAY-2017,5,2017,Wednesday,22:00:00,Single vehicle,1,No,No,No,60
3201705100072,QLD,10-MAY-2017,5,2017,Wednesday,17:00:00, Multiple vehicle,1,No,No,No,70
4201705100025,SA,10-MAY-2017,5,2017,Wednesday,14:00:00,Single vehicle,1,No,No,No,100
8201705100004,ACT,10-MAY-2017,5,2017,Wednesday,11:55:00, Multiple vehicle,1,No,No,No,80
1201705110105,NSW,11-MAY-2017,5,2017,Thursday,6:40:00,Single vehicle,1,No,No,No,50
3201705110073,QLD,11-MAY-2017,5,2017,Thursday,2:00:00, Multiple vehicle,1,No,No,Yes,100
3201705110074,QLD,11-MAY-2017,5,2017,Thursday,18:00:00, Multiple vehicle,1,No,No,No,100
1201705120106,NSW,12-MAY-2017,5,2017,Friday,7:30:00, Multiple vehicle,1,No,No,No,100
2201705120091,VIC,12-MAY-2017,5,2017,Friday,1:50:00,Single vehicle,1,No,No,No,70
1201705130107,NSW,13-MAY-2017,5,2017,Saturday,14:20:00,Single vehicle,1,No,No,No,100
1201705130108,NSW,13-MAY-2017,5,2017,Saturday,17:40:00,Pedestrian,1,No,No,No,50
3201705130075,QLD,13-MAY-2017,5,2017,Saturday,3:00:00,Single vehicle,1,No,No,No,100
3201705130076,QLD,13-MAY-2017,5,2017,Saturday,8:00:00, Multiple vehicle,1,No,No,No,100
3201705140077,QLD,14-MAY-2017,5,2017,Sunday,17:00:00, Multiple vehicle,1,No,No,No,100
6201705140008,TAS,14-MAY-2017,5,2017,Sunday,17:35:00, Multiple vehicle,2,No,No,No,80
2201705150092,VIC,15-MAY-2017,5,2017,Monday,8:45:00,Single vehicle,1,No,No,No,100
3201705150078,QLD,15-MAY-2017,5,2017,Monday,10:00:00, Multiple vehicle,1,No,No,No,100
1201705160109,NSW,16-MAY-2017,5,2017,Tuesday,14:11:00, Multiple vehicle,1,No,No,No,110
1201705160110,NSW,16-MAY-2017,5,2017,Tuesday,14:44:00, Multiple vehicle,1,No,No,No,90
2201705160093,VIC,16-MAY-2017,5,2017,Tuesday,6:30:00,Single vehicle,1,No,No,No,80
3201705160079,QLD,16-MAY-2017,5,2017,Tuesday,8:00:00, Multiple vehicle,1,No,Yes,No,40
4201705160026,SA,16-MAY-2017,5,2017,Tuesday,11:00:00,Single vehicle,1,No,No,No,100
1201705170111,NSW,17-MAY-2017,5,2017,Wednesday,18:00:00,Pedestrian,1,No,No,No,60
3201705180080,QLD,18-MAY-2017,5,2017,Thursday,10:00:00, Multiple vehicle,1,No,No,No,60
3201705180081,QLD,18-MAY-2017,5,2017,Thursday,11:00:00,Single vehicle,1,No,Yes,No,100
1201705190112,NSW,19-MAY-2017,5,2017,Friday,3:00:00,Single vehicle,1,No,No,No,50
1201705190113,NSW,19-MAY-2017,5,2017,Friday,14:30:00,Single vehicle,1,No,No,No,100
1201705190114,NSW,19-MAY-2017,5,2017,Friday,15:50:00,Single vehicle,1,No,No,No,100
2201705190094,VIC,19-MAY-2017,5,2017,Friday,23:45:00,Single vehicle,1,No,No,No,100
3201705190082,QLD,19-MAY-2017,5,2017,Friday,19:00:00,Pedestrian,1,No,No,No,60
7201705190010,NT,19-MAY-2017,5,2017,Friday,6:12:00, Multiple vehicle,1,No,No,No,100
5201705200055,WA,20-MAY-2017,5,2017,Saturday,10:38:00, Multiple vehicle,1,No,No,No,50
6201705200009,TAS,20-MAY-2017,5,2017,Saturday,14:30:00, Multiple vehicle,1,No,No,No,100
1201705210115,NSW,21-MAY-2017,5,2017,Sunday,0:35:00,Pedestrian,1,Yes,No,No,80
1201705210116,NSW,21-MAY-2017,5,2017,Sunday,5:50:00,Pedestrian,1,No,No,No,100
4201705210027,SA,21-MAY-2017,5,2017,Sunday,11:28:00,Pedestrian,1,No,No,No,100
5201705210056,WA,21-MAY-2017,5,2017,Sunday,10:55:00,Single vehicle,1,No,No,No,60
2201705220095,VIC,22-MAY-2017,5,2017,Monday,18:15:00, Multiple vehicle,1,No,No,No,100
1201705230117,NSW,23-MAY-2017,5,2017,Tuesday,13:07:00, Multiple vehicle,1,No,No,No,50
1201705230118,NSW,23-MAY-2017,5,2017,Tuesday,20:20:00,Pedestrian,1,No,No,No,60
1201705230119,NSW,23-MAY-2017,5,2017,Tuesday,13:30:00,Pedestrian,1,No,No,No,50
1201705230120,NSW,23-MAY-2017,5,2017,Tuesday,12:15:00, Multiple vehicle,1,No,No,No,70
3201705230083,QLD,23-MAY-2017,5,2017,Tuesday,13:00:00,Pedestrian,1,No,No,No,60
5201705240057,WA,24-MAY-2017,5,2017,Wednesday,0:14:00,Single vehicle,1,No,No,No,60
1201705250121,NSW,25-MAY-2017,5,2017,Thursday,4:36:00, Multiple vehicle,2,No,No,No,60
2201705250096,VIC,25-MAY-2017,5,2017,Thursday,15:20:00, Multiple vehicle,1,No,No,No,40
3201705260084,QLD,26-MAY-2017,5,2017,Friday,21:00:00,Pedestrian,1,No,No,No,80
6201705260010,TAS,26-MAY-2017,5,2017,Friday,20:30:00,Single vehicle,1,No,No,No,100
1201705270122,NSW,27-MAY-2017,5,2017,Saturday,14:00:00,Single vehicle,1,No,No,No,100
2201705270097,VIC,27-MAY-2017,5,2017,Saturday,15:37:00,Single vehicle,1,No,No,No,80
3201705270085,QLD,27-MAY-2017,5,2017,Saturday,1:00:00,Pedestrian,1,No,No,No,80
3201705270086,QLD,27-MAY-2017,5,2017,Saturday,16:00:00, Multiple vehicle,1,No,No,No,80
1201705280123,NSW,28-MAY-2017,5,2017,Sunday,12:00:00,Single vehicle,1,No,No,No,60
1201705280124,NSW,28-MAY-2017,5,2017,Sunday,22:20:00,Pedestrian,1,No,No,No,50
2201705280098,VIC,28-MAY-2017,5,2017,Sunday,11:20:00, Multiple vehicle,1,No,No,No,60
2201705280099,VIC,28-MAY-2017,5,2017,Sunday,18:20:00,Single vehicle,1,No,No,No,100
2201705280100,VIC,28-MAY-2017,5,2017,Sunday,16:05:00, Multiple vehicle,2,No,No,No,110
3201705280087,QLD,28-MAY-2017,5,2017,Sunday,14:00:00, Multiple vehicle,2,No,No,No,80
4201705280028,SA,28-MAY-2017,5,2017,Sunday,14:30:00, Multiple vehicle,1,No,No,No,60
5201705280058,WA,28-MAY-2017,5,2017,Sunday,12:30:00,Single vehicle,1,No,No,No,100
1201705290125,NSW,29-MAY-2017,5,2017,Monday,6:06:00, Multiple vehicle,3,No,No,Yes,110
1201705290126,NSW,29-MAY-2017,5,2017,Monday,6:00:00,Single vehicle,1,No,No,Yes,100
3201705290088,QLD,29-MAY-2017,5,2017,Monday,17:00:00,Pedestrian,1,No,No,No,70
5201705290059,WA,29-MAY-2017,5,2017,Monday,19:00:00,Single vehicle,1,No,No,No,110
5201705290060,WA,29-MAY-2017,5,2017,Monday,7:30:00,Single vehicle,1,No,No,No,110
1201705300127,NSW,30-MAY-2017,5,2017,Tuesday,21:00:00,Single vehicle,1,No,No,No,70
1201705310128,NSW,31-MAY-2017,5,2017,Wednesday,7:05:00, Multiple vehicle,1,No,Yes,No,100
1201706010129,NSW,01-JUN-2017,6,2017,Thursday,1:35:00,Single vehicle,1,No,No,No,60
1201706010130,NSW,01-JUN-2017,6,2017,Thursday,14:15:00,Single vehicle,1,No,No,No,110
3201706010089,QLD,01-JUN-2017,6,2017,Thursday,20:00:00,Single vehicle,1,No,No,No,80
5201706010061,WA,01-JUN-2017,6,2017,Thursday,13:45:00,Single vehicle,1,No,No,No,110
1201706020131,NSW,02-JUN-2017,6,2017,Friday,10:10:00,Pedestrian,1,No,No,No,50
3201706020090,QLD,02-JUN-2017,6,2017,Friday,0:00:00,Single vehicle,2,No,No,No,60
5201706020062,WA,02-JUN-2017,6,2017,Friday,17:17:00, Multiple vehicle,1,No,No,No,60
1201706030132,NSW,03-JUN-2017,6,2017,Saturday,20:50:00,Single vehicle,1,No,No,No,100
1201706030133,NSW,03-JUN-2017,6,2017,Saturday,15:30:00,Single vehicle,1,No,No,No,70
3201706030091,QLD,03-JUN-2017,6,2017,Saturday,23:00:00, Multiple vehicle,1,No,No,Yes,100
1201706040134,NSW,04-JUN-2017,6,2017,Sunday,16:30:00,Single vehicle,1,No,No,No,100
1201706040135,NSW,04-JUN-2017,6,2017,Sunday,14:25:00, Multiple vehicle,1,No,No,No,80
3201706040092,QLD,04-JUN-2017,6,2017,Sunday,1:00:00,Single vehicle,1,No,No,No,100
3201706050093,QLD,05-JUN-2017,6,2017,Monday,19:00:00,Pedestrian,1,No,No,No,100
5201706050063,WA,05-JUN-2017,6,2017,Monday,12:45:00, Multiple vehicle,1,No,No,No,110
3201706060094,QLD,06-JUN-2017,6,2017,Tuesday,16:00:00, Multiple vehicle,1,No,No,No,60
2201706070101,VIC,07-JUN-2017,6,2017,Wednesday,7:51:00, Multiple vehicle,1,No,No,No,60
2201706070102,VIC,07-JUN-2017,6,2017,Wednesday,13:50:00,Pedestrian,1,No,No,No,50
3201706070095,QLD,07-JUN-2017,6,2017,Wednesday,20:00:00,Pedestrian,1,No,No,No,60
1201706080136,NSW,08-JUN-2017,6,2017,Thursday,12:55:00, Multiple vehicle,2,No,No,Yes,110
1201706080137,NSW,08-JUN-2017,6,2017,Thursday,6:55:00, Multiple vehicle,1,No,No,Yes,60
2201706080103,VIC,08-JUN-2017,6,2017,Thursday,15:10:00,Single vehicle,1,No,No,No,110
3201706080096,QLD,08-JUN-2017,6,2017,Thursday,0:00:00,Single vehicle,1,No,No,No,80
5201706080064,WA,08-JUN-2017,6,2017,Thursday,9:20:00,Single vehicle,1,No,No,No,110
4201706090029,SA,09-JUN-2017,6,2017,Friday,18:15:00,Pedestrian,1,No,No,Yes,25
5201706090065,WA,09-JUN-2017,6,2017,Friday,17:30:00, Multiple vehicle,1,No,No,No,60
1201706100138,NSW,10-JUN-2017,6,2017,Saturday,0:10:00,Single vehicle,1,No,No,No,100
3201706100097,QLD,10-JUN-2017,6,2017,Saturday,7:00:00, Multiple vehicle,1,No,No,No,50
3201706100098,QLD,10-JUN-2017,6,2017,Saturday,12:00:00,Single vehicle,1,No,No,No,100
4201706100030,SA,10-JUN-2017,6,2017,Saturday,15:02:00,Single vehicle,1,No,No,No,60
1201706110139,NSW,11-JUN-2017,6,2017,Sunday,12:48:00,Single vehicle,1,No,No,No,100
1201706110140,NSW,11-JUN-2017,6,2017,Sunday,18:45:00,Single vehicle,1,No,No,No,100
2201706110104,VIC,11-JUN-2017,6,2017,Sunday,11:00:00, Multiple vehicle,1,No,No,No,80
4201706110031,SA,11-JUN-2017,6,2017,Sunday,23:40:00,Single vehicle,1,No,No,No,50
6201706110011,TAS,11-JUN-2017,6,2017,Sunday,8:07:00,Single vehicle,1,No,No,No,110
3201706120099,QLD,12-JUN-2017,6,2017,Monday,14:00:00,Single vehicle,1,No,No,No,80
4201706130032,SA,13-JUN-2017,6,2017,Tuesday,21:30:00,Pedestrian,1,No,No,No,40
5201706130066,WA,13-JUN-2017,6,2017,Tuesday,16:35:00, Multiple vehicle,1,No,No,No,60
1201706140141,NSW,14-JUN-2017,6,2017,Wednesday,8:10:00, Multiple vehicle,1,No,No,No,50
1201706140142,NSW,14-JUN-2017,6,2017,Wednesday,10:00:00,Single vehicle,1,No,No,No,80
1201706140143,NSW,14-JUN-2017,6,2017,Wednesday,18:10:00,Pedestrian,2,No,No,No,40
1201706140144,NSW,14-JUN-2017,6,2017,Wednesday,8:40:00, Multiple vehicle,1,No,Yes,No,100
2201706140105,VIC,14-JUN-2017,6,2017,Wednesday,10:30:00, Multiple vehicle,1, ,No,No, 
3201706140100,QLD,14-JUN-2017,6,2017,Wednesday,7:00:00,Pedestrian,1,No,No,No,60
3201706150101,QLD,15-JUN-2017,6,2017,Thursday,17:00:00, Multiple vehicle,1,No,No,No, 
4201706150033,SA,15-JUN-2017,6,2017,Thursday,0:40:00,Single vehicle,2,No,No,No,110
7201706160011,NT,16-JUN-2017,6,2017,Friday,12:27:00, Multiple vehicle,1,No,No,No,100
1201706170145,NSW,17-JUN-2017,6,2017,Saturday,3:11:00, Multiple vehicle,1,Yes,No,No,40
3201706170102,QLD,17-JUN-2017,6,2017,Saturday,18:00:00, Multiple vehicle,1,No,No,No,70
4201706170034,SA,17-JUN-2017,6,2017,Saturday,12:55:00,Single vehicle,1,No,No,No,60
1201706180146,NSW,18-JUN-2017,6,2017,Sunday,2:00:00, Multiple vehicle,2,No,No,No,50
1201706180147,NSW,18-JUN-2017,6,2017,Sunday,15:18:00,Single vehicle,1,No,No,Yes,100
2201706180106,VIC,18-JUN-2017,6,2017,Sunday,17:30:00,Pedestrian,1,No,No,No,80
5201706180067,WA,18-JUN-2017,6,2017,Sunday,8:52:00, Multiple vehicle,1,No,No,No,110
1201706190148,NSW,19-JUN-2017,6,2017,Monday,2:25:00,Single vehicle,1,No,No,No,110
1201706190149,NSW,19-JUN-2017,6,2017,Monday,15:45:00, Multiple vehicle,1,No,No,No,80
3201706190103,QLD,19-JUN-2017,6,2017,Monday,19:00:00,Pedestrian,1,Yes,No,No,50
1201706200150,NSW,20-JUN-2017,6,2017,Tuesday,18:09:00,Pedestrian,1,No,No,No,50
1201706200151,NSW,20-JUN-2017,6,2017,Tuesday,17:20:00,Pedestrian,1,No,No,No,50
2201706200107,VIC,20-JUN-2017,6,2017,Tuesday,15:35:00, Multiple vehicle,3,Yes,No,No,100
7201706200012,NT,20-JUN-2017,6,2017,Tuesday,6:15:00,Pedestrian,1,Yes,No,No,80
1201706210152,NSW,21-JUN-2017,6,2017,Wednesday,12:00:00,Single vehicle,1,No,No,No,100
3201706210104,QLD,21-JUN-2017,6,2017,Wednesday,10:00:00,Pedestrian,1,Yes,Yes,No,50
3201706210105,QLD,21-JUN-2017,6,2017,Wednesday,17:00:00,Single vehicle,1,No,No,No,80
1201706220153,NSW,22-JUN-2017,6,2017,Thursday,14:10:00, Multiple vehicle,1,No,No,No,60
6201706220012,TAS,22-JUN-2017,6,2017,Thursday,9:20:00, Multiple vehicle,1,Yes,No,No,60
6201706220013,TAS,22-JUN-2017,6,2017,Thursday,14:51:00, Multiple vehicle,1,No,No,No,80
6201706220014,TAS,22-JUN-2017,6,2017,Thursday,21:00:00, Multiple vehicle,1,No,No,No,50
1201706230154,NSW,23-JUN-2017,6,2017,Friday,13:37:00, Multiple vehicle,1,No,Yes,No,60
2201706230108,VIC,23-JUN-2017,6,2017,Friday,16:10:00, Multiple vehicle,1,No,No,No,100
2201706230109,VIC,23-JUN-2017,6,2017,Friday,17:10:00,Single vehicle,1,No,No,No,80
3201706230106,QLD,23-JUN-2017,6,2017,Friday,6:00:00, Multiple vehicle,1,No,Yes,No,80
3201706230107,QLD,23-JUN-2017,6,2017,Friday,11:00:00,Pedestrian,1,No,No,No,50
4201706230035,SA,23-JUN-2017,6,2017,Friday,17:30:00, Multiple vehicle,1,No,No,No,110
4201706230036,SA,23-JUN-2017,6,2017,Friday,17:50:00,Single vehicle,1,No,No,No,100
1201706240155,NSW,24-JUN-2017,6,2017,Saturday,12:39:00,Pedestrian,1,No,No,No,50
1201706240156,NSW,24-JUN-2017,6,2017,Saturday,10:00:00,Single vehicle,1,No,No,No,100
2201706240110,VIC,24-JUN-2017,6,2017,Saturday,21:15:00,Pedestrian,1,No,No,No,80
3201706240108,QLD,24-JUN-2017,6,2017,Saturday,2:00:00, Multiple vehicle,3,Yes,No,Yes,100
3201706240109,QLD,24-JUN-2017,6,2017,Saturday,15:00:00, Multiple vehicle,1,No,No,No,100
5201706240068,WA,24-JUN-2017,6,2017,Saturday,8:08:00, Multiple vehicle,1,No,No,Yes,80
2201706250111,VIC,25-JUN-2017,6,2017,Sunday,23:03:00, Multiple vehicle,1,No,No,No,60
6201706250015,TAS,25-JUN-2017,6,2017,Sunday,19:10:00, Multiple vehicle,1,No,Yes,No,50
7201706250013,NT,25-JUN-2017,6,2017,Sunday,16:06:00,Single vehicle,2,No,No,No,80
3201706260110,QLD,26-JUN-2017,6,2017,Monday,16:00:00, Multiple vehicle,1,No,Yes,No,80
3201706270111,QLD,27-JUN-2017,6,2017,Tuesday,23:00:00,Single vehicle,1,No,No,No,60
7201706280014,NT,28-JUN-2017,6,2017,Wednesday,23:15:00,Single vehicle,1,No,No,No,80
2201706290112,VIC,29-JUN-2017,6,2017,Thursday,17:10:00,Single vehicle,1,No,No,No,100
5201706290069,WA,29-JUN-2017,6,2017,Thursday,7:00:00,Single vehicle,1,No,Yes,No,110
2201706300113,VIC,30-JUN-2017,6,2017,Friday,14:19:00,Pedestrian,1,No,No,Yes,50
3201706300112,QLD,30-JUN-2017,6,2017,Friday,17:00:00,Pedestrian,1,No,No,No,60
5201706300070,WA,30-JUN-2017,6,2017,Friday,15:00:00, Multiple vehicle,2,No,Yes,No,40
5201706300071,WA,30-JUN-2017,6,2017,Friday,18:20:00,Single vehicle,1,No,No,No,100
6201706300016,TAS,30-JUN-2017,6,2017,Friday,8:30:00, Multiple vehicle,1,No,No,Yes,60
1201707010157,NSW,01-JUL-2017,7,2017,Saturday,6:22:00,Single vehicle,1,No,No,No,50
3201707010113,QLD,01-JUL-2017,7,2017,Saturday,4:00:00,Single vehicle,1,No,No,No,80
3201707010114,QLD,01-JUL-2017,7,2017,Saturday,10:00:00,Single vehicle,2,No,No,No,60
